index,sid,text,polarity,file,text_original
9630,-,به هر حال می‌توان گفت که لنوو در این کار موفق بوده است و G580 نوت‌بوکی بسیار قابل و خریدی مناسب محسوب می‌شود و قابلیت‌های بسیار بالای آن (مانند کیفیت ساخت بالا، سیستم خنک کنندگی بی صدا، پورت‌های USB 3.0 و .,2,data/extra/IBM Lenovo Essential G580-J_Hosseini.xml,به هر حال می‌توان گفت که لنوو در این کار موفق بوده است و G580 نوت‌بوکی بسیار قابل و خریدی مناسب محسوب می‌شود و قابلیت‌های بسیار بالای آن (مانند کیفیت ساخت بالا،  سیستم خنک کنندگی بی صدا،  پورت‌های USB 3.0 و .
9631,-,) خریداران خود را در اکثر زمینه‌ها راضی نگاه خواهد داشت.,0,data/extra/IBM Lenovo Essential G580-J_Hosseini.xml,) خریداران خود را در اکثر زمینه‌ها راضی نگاه خواهد داشت.
9653,-,اگر بافت غنی و واضح تصاویر فول اچ دی را تجربه کنید، برنامه های تلویزیونی و فیلم های دلخواه تان دیگر هرگز مانند گذشته نخواهند بود.,1,data/extra/Samsung LED 40ES6950.xml,اگر بافت غنی و واضح تصاویر فول اچ دی را تجربه کنید،  برنامه های تلویزیونی و فیلم های دلخواه تان دیگر هرگز مانند گذشته نخواهند بود.
9756,-,در ضمن این دوربین ضد نفوذ ذرات ریز مثل گرد و خاک هم می‌باشد.,1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,در ضمن این دوربین ضد نفوذ ذرات ریز مثل گرد و خاک هم می‌باشد.
9761,-,شاید استفاده‌ی روزمره‌ی آن چندان معنی دار نباشد، ولی به هر صورت برای افرادی که مثلا به کوهنوردی می‌روند و قصد دارند مختصات دقیق خود یا مکان با نام خود را بدانند حتما مناسب است.,1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,شاید استفاده‌ی روزمره‌ی آن چندان معنی دار نباشد،  ولی به هر صورت برای افرادی که مثلا به کوهنوردی می‌روند و قصد دارند مختصات دقیق خود یا مکان با نام خود را بدانند حتما مناسب است.
9764,-,بدین صورت که لنز در قسمت بالا و سمت راست قرار گرفته و عمل زوم کاملا داخلی صورت می‌گیرد.,0,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,بدین صورت که لنز در قسمت بالا و سمت راست قرار گرفته و عمل زوم کاملا داخلی صورت می‌گیرد.
9767,-,توانایی زوم آن کاملا معمولی است و حال واید 28 میلی متر هم نه خیلی خوب است و نه خیلی بد.,-1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,توانایی زوم آن کاملا معمولی است و حال واید 28 میلی متر هم نه خیلی خوب است و نه خیلی بد.
9769,-,همانند مدل‌های پیشین، FT3 هم ظاهری کاملا نا ظریف دارد که در کف دست کاملا محکم احساس می‌شود.,-2,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,همانند مدل‌های پیشین،  FT3 هم ظاهری کاملا نا ظریف دارد که در کف دست کاملا محکم احساس می‌شود.
9771,-,بدون باتری و کارت حافظه نیز حدود 175 گرم وزن دارد که کاملا چگال است و بر احساس استحکامی که به شما می‌دهد می‌افزاید.,1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,بدون باتری و کارت حافظه نیز حدود 175 گرم وزن دارد که کاملا چگال است و بر احساس استحکامی که به شما می‌دهد می‌افزاید.
9777,-,متاسفانه لنز فاقد کاور فلزی می‌باشد که بر روی بعضی دوربین‌های دیگر دیده بودیم.,-1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,متاسفانه لنز فاقد کاور فلزی می‌باشد که بر روی بعضی دوربین‌های دیگر دیده بودیم.
9781,-,همچنین می‌توان گفت که کار کردن با این دوربین، در حالی که دستکش به دست دارید نسبتا مشکل است.,-1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,همچنین می‌توان گفت که کار کردن با این دوربین،  در حالی که دستکش به دست دارید نسبتا مشکل است.
9792,-,وقتی دوربین بر روی این مود است، کافی است که آن را به سوی سوژه نشانه بروید و دکمه‌ی شاتر را بفشارید تا تنظیمات بر روی بهترین حالت قرار گیرند و با کیفیت‌ترین عکس گرفته شود.,2,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,وقتی دوربین بر روی این مود است،  کافی است که آن را به سوی سوژه نشانه بروید و دکمه‌ی شاتر را بفشارید تا تنظیمات بر روی بهترین حالت قرار گیرند و با کیفیت‌ترین عکس گرفته شود.
9802,-,شارژ دهی باتری لیتیومی شارژی این دوربین با GPS روشن حدود 310 عکس می‌باشد که از 340 عکس دوربین FT1 کمتر است.,0,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,شارژ دهی باتری لیتیومی شارژی این دوربین با GPS روشن حدود 310 عکس می‌باشد که از 340 عکس دوربین FT1 کمتر است.
9806,-,رنگ‌ها نیز کاملا طبیعی هستند هرچند که مقداری به سمت رنگ‌های گرم می‌روند.,1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,رنگ‌ها نیز کاملا طبیعی هستند هرچند که مقداری به سمت رنگ‌های گرم می‌روند.
9807,-,از نظر عملکرد در حساسیت‌های مختلف هم باید گفت که، نویز تنها از ایزو 800 می‌تواند مقداری مشکل ساز باشد.,-1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,از نظر عملکرد در حساسیت‌های مختلف هم باید گفت که،  نویز تنها از ایزو 800 می‌تواند مقداری مشکل ساز باشد.
9897,-,در بالای این صفحه نمایش، وب کم 0.3 مگاپیکسلی تبلت قرار دارد که برای انجام مکالمات تصویری استفاده می شود.,0,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 8GB.xml,در بالای این صفحه نمایش،  وب کم 0.3 مگاپیکسلی تبلت قرار دارد که برای انجام مکالمات تصویری استفاده می شود.
9902,-,در پایین آن نیز درگاه اتصال و شارژ تبلت به علاوه دو بلندگوی استریوی آن قرار دارند و در نهایت در پشت تبلت دوربین 3.2 مگاپیکسلی آن قرار دارد که متاسفانه به فلاش مجهز نیست.,-1,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 8GB.xml,در پایین آن نیز درگاه اتصال و شارژ تبلت به علاوه دو بلندگوی استریوی آن قرار دارند و در نهایت در پشت تبلت دوربین 3.2 مگاپیکسلی آن قرار دارد که متاسفانه به فلاش مجهز نیست.
9910,-,این سیستم عامل نسبت به نسخه های قبلی، پیشرفت های چشمگیری داشته است و سامسونگ با قرار دادن رابط کاربری سریع و کاربردی TouchWiz بر روی آن، امکانات قابل توجهی به آن اضافه کرده است.,2,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 8GB.xml,این سیستم عامل نسبت به نسخه های قبلی،  پیشرفت های چشمگیری داشته است و سامسونگ با قرار دادن رابط کاربری سریع و کاربردی TouchWiz بر روی آن،  امکانات قابل توجهی به آن اضافه کرده است.
9920,-,نه تنها دوربین این تبلت از فوکوس ثابت استفاده می‌کند، بلکه به فلاش نیز مجهز نیست به همین دلیل کیفیت عکس‌های گرفته شده به خصوص در فضاهای کم نور، پایین‌تر از حد متوسط بوده و نویز زیادی دارند.,-2,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 8GB.xml,نه تنها دوربین این تبلت از فوکوس ثابت استفاده می‌کند،  بلکه به فلاش نیز مجهز نیست به همین دلیل کیفیت عکس‌های گرفته شده به خصوص در فضاهای کم نور،  پایین‌تر از حد متوسط بوده و نویز زیادی دارند.
9929,-,در نهایت GALAXY Tab 2، یکی از بهترین تبلت های موجود در بازار و برای کسانی به دنبال یک تبلت کوچک با امکانات فوق العاده می گردند، بسیار مناسب است.,2,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 8GB.xml,در نهایت GALAXY Tab 2،  یکی از بهترین تبلت های موجود در بازار و برای کسانی به دنبال یک تبلت کوچک با امکانات فوق العاده می گردند،  بسیار مناسب است.
9931,-,این دوربین فیلم برداری، با طراحی به رنگ خاکستری همراه شده است.,0,data/extra/Canon Legria HF R206_Hosseini.xml,این دوربین فیلم برداری،  با طراحی به رنگ خاکستری همراه شده است.
9943,-,این دوربین با یک سنسور تصویر 1/4.85 اینچی HD CMOS همراه شده است که توانایی عکاسی با رزولوشن 3.05 مگاپیکسل را فراهم می‌کند.,0,data/extra/Canon Legria HF R206_Hosseini.xml,این دوربین با یک سنسور تصویر 1/4.85 اینچی HD CMOS  همراه شده است که توانایی عکاسی با رزولوشن 3.05 مگاپیکسل را فراهم می‌کند.
9944,-,همچنین مجهز به لنز با توانایی زوم اپتیکال 20 برابر نیز می‌باشد.,1,data/extra/Canon Legria HF R206_Hosseini.xml,همچنین مجهز به لنز با توانایی زوم اپتیکال 20 برابر نیز می‌باشد.
9946,-,HD R206 می‌تواند با کیفیت 1080p Full HD در فرمت AVCHD و با صدای استریو Dolby Digital فیلم برداری کند.,1,data/extra/Canon Legria HF R206_Hosseini.xml,HD R206 می‌تواند با کیفیت 1080p Full HD در فرمت AVCHD و با صدای استریو Dolby Digital فیلم برداری کند.
9947,-,"کانن بر روی این دوربین مودهای فیلم برداری مختلفی چون Portrait, Sports, Snow, Beach, Sunset, Night, Low Light, Spotlight, Fireworks را به کار برده است.",0,data/extra/Canon Legria HF R206_Hosseini.xml,"کانن بر روی این دوربین مودهای فیلم برداری مختلفی چون Portrait, Sports, Snow, Beach, Sunset, Night, Low Light, Spotlight, Fireworks را به کار برده است."
9953,-,از نظر کیفیت تصاویر باید گفت که Legira HF R206 خیلی متوسط عمل می‌کند.,0,data/extra/Canon Legria HF R206_Hosseini.xml,از نظر کیفیت تصاویر باید گفت که Legira HF R206 خیلی متوسط عمل می‌کند.
9960,-,در کل باید گفت، همانطور که گفتیم، و از قیمت این دوربین هم پیداست، HF R206 دوربینی متوسط می‌باشد.,0,data/extra/Canon Legria HF R206_Hosseini.xml,در کل باید گفت،  همانطور که گفتیم،  و از قیمت این دوربین هم پیداست،  HF R206 دوربینی متوسط می‌باشد.
9963,-,طراحی و ساخت از لحاظ طراحی، Galaxy S III کمی تغییر نسبت به دو برادر کوچک‌تر خود یعنی Galaxy S و Galaxy S II داشته است.,0,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,طراحی و ساخت از لحاظ طراحی،  Galaxy S III کمی تغییر نسبت به دو برادر کوچک‌تر خود یعنی Galaxy S و Galaxy S II داشته است.
9968,-,صفحه نمایش در قسمت جلویی گوشی، صفحه نمایش بسیار بزرگ 4.8 اینچی Super AMOLED با رزلوشن 720x1280 قرار دارد که کیفیت فوق‌العاده بالایی دارد.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,صفحه نمایش در قسمت جلویی گوشی،  صفحه نمایش بسیار بزرگ 4.8 اینچی Super AMOLED با رزلوشن 720x1280 قرار دارد که کیفیت فوق‌العاده بالایی دارد.
9976,-,سخت افزار گلکسی اس 3 از چیپ (Exynos 4 (4412، پردازنده چهار هسته‌ای قدرتمند Cortex A9 با فرکانس 1.4 گیگاهرتز و پردازشگر گرافیکی Mali-400MP به همراه دو گیگابایت حافظه رم بهره می‌برد که تفاوت سخت‌افزاری آن نسبت به برادر خود یعنی Galaxy S III I9300 همین دو برابر شدن حافظه رم و مدل چیپ آن می‌باشد که این گوشی را به یکی از سریع‌ترین گوشی‌های موجود در بازار تبدیل کرده است.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,سخت افزار گلکسی اس 3 از چیپ (Exynos 4 (4412،  پردازنده چهار هسته‌ای قدرتمند Cortex A9 با فرکانس 1.4 گیگاهرتز و پردازشگر گرافیکی Mali-400MP به همراه دو گیگابایت حافظه رم بهره می‌برد که تفاوت سخت‌افزاری آن نسبت به برادر خود یعنی Galaxy S III I9300 همین دو برابر شدن حافظه رم و مدل چیپ آن می‌باشد که این گوشی را به یکی از سریع‌ترین گوشی‌های موجود در بازار تبدیل کرده است.
9977,-,نرم افزار Galaxy S III از سیستم عامل اندروید نسخه 4.1.1 یا JellyBean بهره می‌برد که به آخرین نسخه رابط کاربری TouchWiz مجهز شده است.,0,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,نرم افزار Galaxy S III از سیستم عامل اندروید نسخه 4.1.1  یا JellyBean بهره می‌برد که به آخرین نسخه رابط کاربری TouchWiz مجهز شده است.
9978,-,این نسخه از اندروید به لطف وجود پروژه کره، پیشرفت چشم‌گیری نسبت به نسخه های پیشین داشته است، بطوریکه اجرای برنامه‌ها و منوها با سرعت بیشتری و بسیار روان‌تر انجام میپذیرد.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,این نسخه از اندروید به لطف وجود پروژه کره،  پیشرفت چشم‌گیری نسبت به نسخه های پیشین داشته است،  بطوریکه اجرای برنامه‌ها و منوها با سرعت بیشتری و بسیار روان‌تر انجام میپذیرد.
9998,-,به لطف صفحه نمایش Super AMOLED عظیم و پردازنده چهار هسته‌ای قدرتمند گوشی، تماشای ویدئو بر روی Galaxy S III بسیار لذت‌بخش است.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,به لطف صفحه نمایش Super AMOLED عظیم و پردازنده چهار هسته‌ای قدرتمند گوشی،  تماشای ویدئو بر روی Galaxy S III بسیار لذت‌بخش است.
10002,-,صفحات روان باز شده، حرکت دادن و زوم کردن در صفحات بدون کوچک‌ترین مشکل یا کاهش سرعتی بوده و بطور کامل از فلش پشتیبانی می‌شود.,1,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,صفحات روان باز شده، حرکت دادن و زوم کردن در صفحات بدون کوچک‌ترین مشکل یا کاهش سرعتی بوده و بطور کامل از فلش پشتیبانی می‌شود.
10003,-,دوربین برخلاف تصور خیلی از کاربران، دوربین این گوشی نسبت به مدل پیشین یعنی Galaxy S II، تغییرات بسیاری داشته است.,0,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,دوربین برخلاف تصور خیلی از کاربران، دوربین این گوشی نسبت به مدل پیشین یعنی Galaxy S II، تغییرات بسیاری داشته است.
10009,-,تصاویر گرفته شده با دوربین این گوشی از کیفیت بسیار بالایی برخوردارند، جزئیات بسیار دقیق بوده، نویز تصاویر کم بوده و رنگ‌های تولید شده بسیار طبیعی هستند.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,تصاویر گرفته شده با دوربین این گوشی از کیفیت بسیار بالایی برخوردارند، جزئیات بسیار دقیق بوده، نویز تصاویر کم بوده و رنگ‌های تولید شده بسیار طبیعی هستند.
10012,-,جمع بندی در نهایت به راحتی می‌توان گفت که Galaxy S III یکی از بهترین گوشی های اندرویدی ساخته شده تا به این تاریخ است.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,جمع بندی در نهایت به راحتی می‌توان گفت که Galaxy S III یکی از بهترین گوشی های اندرویدی ساخته شده تا به این تاریخ است.
10016,-,به علاوه، سامسونگ قابلیت‌های بسیار جالبی (مانند Smart Stay، Direct Call و S Voice) به سیستم عامل اندروید اضافه کرده است که تا به امروز بر روی هیچ گوشی اندرویدی دیگری مشاهده نکرده بودیم.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,به علاوه، سامسونگ قابلیت‌های بسیار جالبی (مانند Smart Stay،  Direct Call و S Voice) به سیستم عامل اندروید اضافه کرده است که تا به امروز بر روی هیچ گوشی اندرویدی دیگری مشاهده نکرده بودیم.
10019,-,بله، گلکسی اس 3 یکی از بهترین گوشی‌های هوشمند ساخته شده تا به این تاریخ است و جانشینی مناسب برای گوشی محبوب Galaxy S II خواهد بود.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,بله،  گلکسی اس 3 یکی از بهترین گوشی‌های هوشمند ساخته شده تا به این تاریخ است و جانشینی مناسب برای گوشی محبوب Galaxy S II خواهد بود.
10370,-,(به دلیل مشکل قطع شدن WIFI بعد از قرار دادن سیم کارت.,-1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,(به دليل مشکل قطع شدن WIFI بعد از قرار دادن سيم کارت.
10372,-,یه تبلت عالی با قیمت فوق العاده,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,يه تبلت عالي با قيمت فوق العاده
10374,-,من نزدیک به 4 ماه تحقیق کردم تا یک تبلت عالی تهیه کنم که در نهایت به nexus7 رسیدم ولی 3g هم برام مهم بود تا اینکه این تبلت ارائه شد.,0,data/extra/Asus Google Nexus 7 3G - 32GB.xml,من نزديک به 4 ماه تحقيق کردم تا يک تبلت عالي تهيه کنم که در نهايت به nexus7 رسيدم ولي 3g هم برام مهم بود تا اينکه اين تبلت ارائه شد.
10375,-,در کنار تمامی محاسن عالی این تبلت (پردازش عالی-داغ نکردن-صفحه نمایش عالی-سخت افزار عالی-قیمت مناسب و ..,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,در کنار تمامي محاسن عالي اين تبلت (پردازش عالي-داغ نکردن-صفحه نمايش عالي-سخت افزار عالي-قيمت مناسب و ..
10376,-,) مشکل غیر فعال شدن وای فای در زمان ورود سیمکارت خیلی اذیت می کنه چون باید دوباره به تنظیمات کارخانه برگشت.,-2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,) مشکل غير فعال شدن واي فاي در زمان ورود سيمکارت خيلي اذيت مي کنه  چون بايد دوباره به تنظيمات کارخانه برگشت.
10377,-,و این یعنی دردسر,-1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,و اين يعني دردسر
10379,-,با سلام بی نظیره دو ماه باهاش کار کردم از نظر من تنها عیبش نداشتن شیار کارت حافظه است و بس.,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,با سلام بي نظيره دو ماه  باهاش کار کردم از نظر من تنها عيبش نداشتن شيار کارت حافظه است و بس.
10381,-,چیزی که من نمی دونستم و از همین سایت اقدام به خرید کردم ولی وقتی سیم کارت گذاشتم روی دستگاه Wifi قطع شد و باید Reset Factory می کردم که دوباره وصل شه.,-1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,چيزي که من نمي دونستم و از همين سايت اقدام به خريد کردم ولي وقتي سيم کارت گذاشتم روي دستگاه Wifi قطع شد و بايد Reset Factory مي کردم که دوباره وصل شه.
10383,-,به نظر من ainol venus خیلی بهتره با این که خیلی ارزونتره,0,data/extra/Asus Google Nexus 7 3G - 32GB.xml,به نظر من  ainol venus خيلي بهتره با اين که خيلي ارزونتره
10384,-,واقعا حیف که دوربین نداره ولی نسبت به قیمش خیلی خوبه,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,واقعا حيف که دوربين نداره ولي نسبت به قيمش خيلي خوبه
10385,-,سلام دوستان این مدل مشکل کار کرد همزمان 3G رو Wifi داره سیم کارت که تو دستگاه باشه Wifi از کار می افته,-1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,سلام  دوستان اين مدل مشکل کار کرد همزمان 3G رو Wifi داره  سيم کارت که تو دستگاه باشه Wifi از کار مي افته
10386,-,امروز تحویل گرفتم تا حالا عالی بوده.,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,امروز تحويل گرفتم تا حالا عالي بوده.
10387,-,در نوع خودش تبلت خوبیه,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,در نوع خودش تبلت خوبيه
10389,-,فکر می کنم در حال حاضر، بهترین تبلت هفت اینچی دنیا، همین مدل است.,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,فکر مي کنم در حال حاضر،  بهترين تبلت هفت اينچي دنيا،  همين مدل است.
10390,-,به دلیل قیمت پایین، قابلیت های نرم افزاری فوق العاده، قابلیت های سخت افزاری مناسب، پشتیبانی غولی به نام گوگل که بدون آن اینترنت قابل تصور نیست و موارد دیگر که دوستان به آن اشاره کردند.,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,به دليل قيمت پايين،  قابليت هاي نرم افزاري فوق العاده،  قابليت هاي سخت افزاري مناسب،  پشتيباني غولي به نام گوگل که بدون آن اينترنت قابل تصور نيست و موارد ديگر که دوستان به آن اشاره کردند.
10398,-,این گوگل داره چی کار میکنه!,0,data/extra/Asus Google Nexus 7 3G - 32GB.xml,اين گوگل داره چي کار ميکنه!
10400,-,مخصوصا تبلتاش فوق العادن !,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,مخصوصا تبلتاش فوق العادن !
10402,-,واقعا عالیه، سیستم عالی .,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,واقعا‎ ‎عاليه،  سيستم‎ ‎عالي .
10403,-,صفحه نمایش عالی.,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,‎صفحه نمايش عالي.
10404,-,عالی ولی ای کاش sms و camera هم داشت.,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,عالي ولي اي کاش sms و camera  هم  داشت.
10405,-,پردازنده چهار هسته ای قدرتمند و سخت افزار بسیار خوب در تبلتی ارزون..,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,پردازنده چهار هسته اي قدرتمند و سخت افزار بسيار خوب در تبلتي ارزون..
10759,-,شاید اگر 10 سال قبل می گفتید که شرکت مایکروسافت بزرگترین نقش را در دنیای بازیهای ویدیویی بازی می کند حرفتان بی معنا به نظر می رسید اما اکنون مشاهده می کنیم که این موضوع یک واقعیت است و دیگر سونی انحصار تولید کنسولهای بازی پر طرفدار را در اختیار ندارد.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,شاید اگر 10 سال قبل می گفتید که شرکت مایکروسافت بزرگترین نقش را در دنیای بازیهای ویدیویی بازی می کند حرفتان بی معنا به نظر می رسید اما اکنون مشاهده می کنیم که این موضوع یک واقعیت است و دیگر سونی انحصار تولید کنسولهای بازی پر طرفدار را در اختیار ندارد.
10760,-,اکنون شاید بتوان Xbox 360 Slim را برترین کنسول بازی موجود دانست مخصوصا با وجود Kinect Microsoft اکنون لذت استفاده از بازیهای Xbox چند برابر شده است.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,اکنون شاید بتوان Xbox 360 Slim را برترین کنسول بازی موجود دانست مخصوصا با وجود Kinect Microsoft  اکنون لذت استفاده از بازیهای Xbox چند برابر شده است.
10761,-,حال، چرا Xbox 360 Slim می تواند برترین کنسول بازی موجود باشد؟,0,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,حال،  چرا Xbox 360 Slim می تواند برترین کنسول بازی موجود باشد؟
10762,-,در ادامه به بررسی تمام جوانب این کنسول بازی می پردازیم تا قضاوت را به خودتان واگذار کنیم: همانطور که از نام این کنسول پیداست قرار بوده که Xbox 360 جدید باریک تر از مدل قبلی خود باشد.,0,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,در ادامه به بررسی تمام جوانب این کنسول بازی می پردازیم تا قضاوت را به خودتان واگذار کنیم: همانطور که از نام این کنسول پیداست قرار بوده که Xbox 360 جدید باریک تر از مدل قبلی خود باشد.
10763,-,هر چند با مقایسه دو دستگاه Xbox 360 Slim و Xbox 360 خواهید دید که این کنسول خیلی هم باریک تر نشده است (یا حداقل این باریک شدن خیلی به چشم نمی آید).,-1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,هر چند با مقایسه دو دستگاه Xbox 360 Slim و Xbox 360 خواهید دید که این کنسول خیلی هم باریک تر نشده است (یا حداقل این باریک شدن خیلی به چشم نمی آید).
10764,-,پلاستیک ماتی که ما Xbox 360 را با آن می شناختیم؛ اکنون دیگر وجود ندارد و به جای آن پلاستیکی با جلای بالا و براق را مشاهده می کنیم که یک پیشرفت خیلی مهم از لحاظ ظاهری و زیبایی برای Xbox 360 Slim را باعث شده.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,پلاستیک ماتی که ما Xbox 360 را با آن می شناختیم؛ اکنون دیگر وجود ندارد و به جای آن پلاستیکی با جلای بالا و براق را مشاهده می کنیم که یک پیشرفت خیلی مهم از لحاظ ظاهری و زیبایی برای Xbox 360 Slim را باعث شده.
10765,-,هر چند روی این پلاستیک براق و زیبا که جنس خیلی خوبی هم دارد؛ اثر انگشت می ماند اما خب چه کسی نیاز دارد که هر لحظه به کنسول بازی خانگی خود دست بزند؟,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,هر چند روی این پلاستیک براق و زیبا که جنس خیلی خوبی هم دارد؛ اثر انگشت می ماند اما خب چه کسی نیاز دارد که هر لحظه به کنسول بازی خانگی خود دست بزند؟
10766,-,از طرفی وقتی خوب به بدنه ی Xbox 360 Slim دقت می کنید متوجه می شوید براقی آن به حدی زیاد است که می تواند اشیا را تا حدی در خود منعکس کند.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,از طرفی وقتی خوب به بدنه ی Xbox 360 Slim دقت می کنید متوجه می شوید براقی آن به حدی زیاد است که می تواند اشیا را تا حدی در خود منعکس کند.
10767,-,انحناهای ایجاد شده روی این کنسول نیز به جلوه ظاهری آن افزوده است.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,انحناهای ایجاد شده روی این کنسول نیز به جلوه ظاهری آن افزوده است.
10768,-,وزن Xbox 360 Slim نیز مقداری از Xbox 360 کمتر شده است.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,وزن Xbox 360 Slim نیز مقداری از Xbox 360 کمتر شده است.
10769,-,Xbox 360 Slim با ظرفیت های مختلفی به بازار عرضه شده است.,0,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,Xbox 360 Slim با ظرفیت های مختلفی به بازار عرضه شده است.
10770,-,از ظرفیت هارد دیسکی 4GB گرفته تا ظرفیت بسیار مناسب 320GB.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,از ظرفیت هارد دیسکی 4GB گرفته تا ظرفیت بسیار مناسب 320GB.
10771,-,همچنین این کنسول در پک های مختلفی به بازار عرضه می شود که برخی از آنها بازی اورجینال رایگان هم در خود دارند.,0,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,همچنین این کنسول در پک های مختلفی به بازار عرضه می شود که برخی از آنها بازی اورجینال رایگان هم در خود دارند.
10772,-,همچون بازی معروف Gears Of War 3.,0,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,همچون بازی معروف Gears Of War 3.
10773,-,پردازشگر قدرتمند IBM PowerPC 3 cores 3.2 GHz به همراه پردازنده ی گرافیکی Xenos، رم 512 GDDR3 و کارت گرافیک ATI که مخصوص Xbox طراحی شده، تلفیقی از قدرت و سرعت پردازش مناسب و گرافیک عالی را به وجود می آورد که برای هم برای کاربران عادی و هم گیمرهای حرفه ای مناسب است.,2,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,پردازشگر قدرتمند IBM PowerPC 3 cores 3.2 GHz به همراه پردازنده ی گرافیکی Xenos،  رم 512 GDDR3 و کارت گرافیک ATI که مخصوص Xbox طراحی شده،  تلفیقی از قدرت و سرعت پردازش مناسب و گرافیک عالی را به وجود می آورد که برای هم برای کاربران عادی و هم گیمرهای حرفه ای مناسب است.
10774,-,رزولوشن تصویر 1920*1080؛ تصویری را در برابر دید کاربر قرار می دهد که واقعا لذت بخش است.,1,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml,رزولوشن تصویر 1920*1080؛ تصویری را در برابر دید کاربر قرار می دهد که واقعا لذت بخش است.
