index,sid,text,polarity,file,text_original
33,rev-34,در کل، با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.,1,data/main/Apple iPhone 5 - 16GB.xml,در کل،  با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.
1231,-,در کل، با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,در کل،  با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.
6758,-,در کل، با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.,2,data/extra/Apple iPhone 5 - 64GB.xml,در کل، با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.
11307,-,دوربینشم خوبه ولی در فضای آزاد که نور اندازه باشه عالیه.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,دوربينشم خوبه ولي در فضاي آزاد که نور اندازه باشه عاليه.
3,gr-3-4,دوربینشم خوبه ولی در فضای آزاد که نور اندازه باشه عالیه.,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,دوربينشم خوبه ولي در فضاي آزاد که نور اندازه باشه عاليه.
10380,-,دوستانی که قصد خرید دارند Nexus 7 Wifi رو تهیه کنند چون Nexus 7 3G با سیم کارت کار نمی کنه !,-2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,دوستاني که قصد خريد دارند Nexus 7 Wifi رو تهيه کنند چون Nexus 7 3G با سيم کارت کار نمي کنه !
0,gr-6-1,دوستانی که قصد خرید دارند Nexus 7 Wifi رو تهیه کنند چون Nexus 7 3G با سیم کارت کار نمی کنه !,-1,data/main/Asus Google Nexus 7 3G - 32GB.xml,دوستاني که قصد خريد دارند Nexus 7 Wifi رو تهيه کنند چون Nexus 7 3G با سيم کارت کار نمي کنه !
8635,-,دومیش اینه که دوربینش عملا به هیچ دردی نمیخوره.,-2,data/extra/Nokia 500.xml,دوميش اينه که دوربينش عملا به هيچ دردي نميخوره.
4,gr-17-5,دومیش اینه که دوربینش عملا به هیچ دردی نمیخوره.,-1,data/main/Nokia 500.xml,دوميش اينه که دوربينش عملا به هيچ دردي نميخوره.
11376,-,دیروز این دوربینو از دیجی کالا خریدم ، تا شب فقط داشتم باهاش کار میکردم و همه جوره امتحانش کردم ، باید بگم که بسیار از خریدم راضی هستم چون کیفیت این دوربین فوق العاده است قبلش با دل چرکینی داشتم میخریدم چون فکر میکردم به پای کانن نرسه!,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,ديروز اين دوربينو از ديجي کالا خريدم ،   تا شب فقط داشتم باهاش کار ميکردم و همه جوره امتحانش کردم ،  بايد بگم که بسيار از خريدم راضي هستم چون کيفيت اين دوربين فوق العاده است قبلش با دل چرکيني داشتم ميخريدم چون فکر ميکردم به پاي کانن نرسه!
0,gr-1-1,دیروز این دوربینو از دیجی کالا خریدم ، تا شب فقط داشتم باهاش کار میکردم و همه جوره امتحانش کردم ، باید بگم که بسیار از خریدم راضی هستم چون کیفیت این دوربین فوق العاده است قبلش با دل چرکینی داشتم میخریدم چون فکر میکردم به پای کانن نرسه!,2,data/main/Sony Cyber-Shot DSC-HX10V.xml,ديروز اين دوربينو از ديجي کالا خريدم ،   تا شب فقط داشتم باهاش کار ميکردم و همه جوره امتحانش کردم ،  بايد بگم که بسيار از خريدم راضي هستم چون کيفيت اين دوربين فوق العاده است قبلش با دل چرکيني داشتم ميخريدم چون فکر ميکردم به پاي کانن نرسه!
8219,-,دیگه تقریبا نمیشه روش عیبی گذاشت خیلی بهتر شده واقعا ارزش خریدن داره,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,ديگه تقريبا نميشه روش عيبي گذاشت خيلي بهتر شده واقعا ارزش خريدن داره
0,gr-5-1,دیگه تقریبا نمیشه روش عیبی گذاشت خیلی بهتر شده واقعا ارزش خریدن داره,2,data/main/Samsung Galaxy S III I9305 - 16GB.xml,"ديگه تقريبا نميشه روش عيبي گذاشت
خيلي بهتر شده
واقعا ارزش خريدن داره"
22,rev-23,رنگ مشکی کاملا عمیق است.,0,data/main/Samsung Galaxy S II I9100 - 16GB.xml,رنگ مشکی کاملاً عمیق است.
8089,-,رنگ مشکی کاملا عمیق است.,0,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,رنگ مشکی کاملاً عمیق است.
22,rev-23,رنگ مشکی کاملا عمیق است.,1,data/main/Samsung Galaxy S II Plus I9105 - 8GB.xml,رنگ مشکی کاملا عمیق است.
7510,-,رنگ مشکی کاملا عمیق است.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,رنگ مشکی کاملا عمیق است.
8617,-,زود هنگ میکنه روشنایی کم و رزولوشن پایین و..,-2,data/extra/Nokia 500.xml,زود هنگ ميکنه روشنايي کم و رزولوشن پايين و..
2,gr-9-3,زود هنگ میکنه روشنایی کم و رزولوشن پایین و..,-1,data/main/Nokia 500.xml,"زود هنگ ميکنه
روشنايي کم و رزولوشن پايين و.."
1592,-,سلام خدمت همه علاقمندان به عکاسی خوب من مدل f500 این دوربین رو داشتم که بعد از کلی تحقیق با توجه به قیمت مناسبش خریداری کردم البته این مدل با مدل قبلی هیچ تفاوتی نداره کیفت عکسهای تو نور روز تا حدی می تونه راضی کننده باشه کیفیت فیلم برداریش اصلا خوب نیست صدای زوم لنز خیلی آزار دهنده هست کیفیت بدنه هم اصلا جالب نیست ولی خوب برای ثبت لحظه های آماتوری تو نور روز میشه گفت خوبه تو این رنج قیمت,-1,data/extra/Fujifilm FinePix F660EXR.xml,سلام خدمت همه علاقمندان به عکاسي خوب من مدل f500 اين دوربين رو داشتم که بعد از کلي تحقيق با توجه به قيمت مناسبش خريداري کردم البته اين مدل با مدل قبلي هيچ تفاوتي نداره کيفت عکسهاي تو نور روز تا حدي مي تونه راضي کننده باشه کيفيت فيلم برداريش اصلا خوب نيست صداي زوم لنز خيلي آزار دهنده هست کيفيت بدنه هم اصلا جالب نيست ولي خوب براي ثبت لحظه هاي آماتوري تو نور روز ميشه گفت خوبه تو اين رنج قيمت
0,gr-5-1,سلام خدمت همه علاقمندان به عکاسی خوب من مدل f500 این دوربین رو داشتم که بعد از کلی تحقیق با توجه به قیمت مناسبش خریداری کردم البته این مدل با مدل قبلی هیچ تفاوتی نداره کیفت عکسهای تو نور روز تا حدی می تونه راضی کننده باشه کیفیت فیلم برداریش اصلا خوب نیست صدای زوم لنز خیلی آزار دهنده هست کیفیت بدنه هم اصلا جالب نیست ولی خوب برای ثبت لحظه های آماتوری تو نور روز میشه گفت خوبه تو این رنج قیمت,1,data/main/Fujifilm FinePix F660EXR.xml,سلام خدمت همه علاقمندان به عکاسي خوب من مدل f500 اين دوربين رو داشتم که بعد از کلي تحقيق با توجه به قيمت مناسبش خريداري کردم البته اين مدل با مدل قبلي هيچ تفاوتي نداره کيفت عکسهاي تو نور روز تا حدي مي تونه راضي کننده باشه کيفيت فيلم برداريش اصلا خوب نيست صداي زوم لنز خيلي آزار دهنده هست کيفيت بدنه هم اصلا جالب نيست ولي خوب براي ثبت لحظه هاي آماتوري تو نور روز ميشه گفت خوبه تو اين رنج قيمت
3763,-,"سلام دوستان , من از این دوربین استفاده کردم و فوق العاده هست.",1,data/extra/GoPro HD Helmet Hero.xml,"سلام دوستان ,  من از اين دوربين  استفاده کردم و فوق العاده هست."
0,gr-1-1,"سلام دوستان , من از این دوربین استفاده کردم و فوق العاده هست.",2,data/main/GoPro HD Helmet Hero.xml,"سلام دوستان ,  من از اين دوربين استفاده کردم و فوق العاده هست."
1,gr-11-2,سهامش تو این 2 هفته مداوم داره بالا و بالاتر میره و با عرضه اسمارت فون های میان قیمت ویندوزفون بسیار سریعتر رشد میکنه,1,data/main/Nokia Lumia 620.xml,سهامش تو اين 2 هفته مداوم داره بالا و بالاتر ميره و با عرضه اسمارت فون هاي ميان قيمت ويندوزفون بسيار سريعتر رشد ميکنه
2171,-,سهامش تو این 2 هفته مداوم داره بالا و بالاتر میره و با عرضه اسمارت فون های میان قیمت ویندوزفون بسیار سریعتر رشد میکنه,2,data/extra/Nokia Lumia 620.xml,سهامش تو اين 2 هفته مداوم داره بالا و بالاتر ميره و با عرضه اسمارت فون هاي ميان قيمت ويندوزفون بسيار سريعتر رشد ميکنه
6755,-,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت، خش پذیری نسبتا زیاد آن است.,-2,data/extra/Apple iPhone 5 - 64GB.xml,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت، خش پذیری نسبتا زیاد آن است.
30,rev-31,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت، خش پذیری نسبتا زیاد آن است.,-1,data/main/Apple iPhone 5 - 16GB.xml,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت،  خش پذیری نسبتاً زیاد آن است.
1228,-,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت، خش پذیری نسبتا زیاد آن است.,-1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,شاید تنها نکته ای که در مورد جنس بدنه iPhone 5 می‌توان گفت،  خش پذیری نسبتاً زیاد آن است.
6144,-,شما اگه خوب بهش نگاه کنید متوجه میشید که بیشتر شبیه به یک کتابخوان هستش تا به یک تبلت .,-1,data/extra/Fujitsu Stylistic M532.xml,شما اگه خوب بهش نگاه کنيد متوجه ميشيد که بيشتر شبيه به يک کتابخوان هستش تا به يک تبلت .
2,gr-11-3,شما اگه خوب بهش نگاه کنید متوجه میشید که بیشتر شبیه به یک کتابخوان هستش تا به یک تبلت .,0,data/main/Fujitsu Stylistic M532.xml,شما اگه خوب بهش نگاه کنيد متوجه ميشيد که بيشتر شبيه به يک کتابخوان هستش تا به يک تبلت .
0,gr-7-1,شما به راحتی میتونید در کنار مک ویندوز بریزید و در کیفیت صفحه رتینا کیفیت واقعی ویندوز رو ببینید,0,data/main/Apple MacBook Pro With Retina Display-B.xml,"شما به راحتي ميتونيد در کنار مک ويندوز بريزيد و در کيفيت صفحه رتينا کيفيت واقعي ويندوز رو ببينيد
"
2910,-,شما به راحتی میتونید در کنار مک ویندوز بریزید و در کیفیت صفحه رتینا کیفیت واقعی ویندوز رو ببینید,1,data/extra/Apple MacBook Pro With Retina Display-B.xml,شما به راحتي ميتونيد در کنار مک ويندوز بريزيد و در کيفيت صفحه رتينا کيفيت واقعي ويندوز رو ببينيد
6136,-,شما می‌تونید با نصب یک اپ، این مشکل رو رفع کنید و این ربطی به فوجیستو یا این دیوایس نداره.,0,data/extra/Fujitsu Stylistic M532.xml,شما مي‌تونيد با نصب يک اپ،  اين مشکل رو رفع کنيد و اين ربطي به فوجيستو يا اين ديوايس نداره.
1,gr-8-2,شما می‌تونید با نصب یک اپ، این مشکل رو رفع کنید و این ربطی به فوجیستو یا این دیوایس نداره.,1,data/main/Fujitsu Stylistic M532.xml,شما مي‌تونيد با نصب يک اپ،  اين مشکل رو رفع کنيد و اين ربطي به فوجيستو يا اين ديوايس نداره.
2904,-,صفحه نمایشش بی نظیره همین طور گرافیکش اگه پولش را دارین حتما بگیرینش تا 5سال تو دنیا به نظر من بهترینه,1,data/extra/Apple MacBook Pro With Retina Display-B.xml,صفحه نمايشش بي نظيره  همين طور گرافيکش اگه پولش را دارين  حتما بگيرينش تا 5سال تو دنيا به نظر من بهترينه
0,gr-1-1,صفحه نمایشش بی نظیره همین طور گرافیکش اگه پولش را دارین حتما بگیرینش تا 5سال تو دنیا به نظر من بهترینه,2,data/main/Apple MacBook Pro With Retina Display-B.xml,"صفحه نمايشش بي نظيره  همين طور گرافيکش اگه پولش را دارين  حتما بگيرينش
تا 5سال تو دنيا به نظر من بهترينه"
6097,-,طبق ادعای پاناسونیک، این چشمی تا سه بار پاسخگویی بالاتری نسبت به چشمی دوربین G5 دارد.,0,data/extra/Panasonic Lumix DMC-G6_Hosseini.xml,طبق ادعای پاناسونیک،  این چشمی تا سه بار پاسخگویی بالاتری نسبت به چشمی دوربین G5 دارد.
24,rev-25,طبق ادعای پاناسونیک، این چشمی تا سه بار پاسخگویی بالاتری نسبت به چشمی دوربین G5 دارد.,1,data/main/Panasonic Lumix DMC-G6.xml,طبق ادعای پاناسونیک،  این چشمی تا سه بار پاسخگویی بالاتری نسبت به چشمی دوربین G5 دارد.
1,gr-19-2,عاشق محصولاتشم !,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,عاشق محصولاتشم !
10399,-,عاشق محصولاتشم !,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,عاشق محصولاتشم !
8220,-,عالیست.,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,عاليست.
0,gr-6-1,عالیست.,2,data/main/Samsung Galaxy S III I9305 - 16GB.xml,عاليست.
0,gr-6-1,عدم پشتیبانی از حافظه جانبی مشکل چندان مهمی نیست و نسبت سایر قابلیت ها زیاد به چشم نمی یاد.,0,data/main/Asus PadFone 2 - 16GB.xml,عدم پشتيباني از حافظه جانبي مشکل چندان مهمي نيست و نسبت ساير قابليت ها زياد به چشم نمي ياد.
4365,-,عدم پشتیبانی از حافظه جانبی مشکل چندان مهمی نیست و نسبت سایر قابلیت ها زیاد به چشم نمی یاد.,1,data/extra/Asus PadFone 2 - 16GB.xml,عدم پشتيباني از حافظه جانبي مشکل چندان مهمي نيست و نسبت ساير قابليت ها زياد به چشم نمي ياد.
3715,-,فقط اگه کارت حافظه هم پشتیبانی کنه اخرشه من که عاشقش شدم خیلی خیلی زیباست با اون کیفیت صفحه بالا قطعا بهترین گوشی دنیاست عاشقتم HTC.,1,data/extra/HTC One X Plus - 64GB.xml,فقط اگه کارت حافظه هم پشتيباني کنه اخرشه من که عاشقش شدم خيلي خيلي زيباست با اون کيفيت صفحه بالا قطعا بهترين گوشي دنياست عاشقتم HTC.
1,gr-14-2,فقط اگه کارت حافظه هم پشتیبانی کنه اخرشه من که عاشقش شدم خیلی خیلی زیباست با اون کیفیت صفحه بالا قطعا بهترین گوشی دنیاست عاشقتم HTC.,2,data/main/HTC One X Plus - 64GB.xml,فقط اگه کارت حافظه هم پشتيباني کنه اخرشه من که عاشقش شدم خيلي خيلي زيباست با اون کيفيت صفحه بالا قطعا بهترين گوشي دنياست عاشقتم HTC.
11400,-,فقط زومش یک مقدار از HX-100 کمتره.,-1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,فقط زومش يک مقدار از HX-100 کمتره.
3,gr-7-4,فقط زومش یک مقدار از HX-100 کمتره.,0,data/main/Sony Cyber-Shot DSC-HX10V.xml,فقط زومش يک مقدار از HX-100 کمتره.
11404,-,فوق العاده است .,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,فوق العاده است .
0,gr-9-1,فوق العاده است .,2,data/main/Sony Cyber-Shot DSC-HX10V.xml,فوق العاده است .
0,gr-20-1,فک کنم اپل دیگه به پای سامسونگ نرسه,0,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,فک کنم اپل ديگه به پاي سامسونگ نرسه
11334,-,فک کنم اپل دیگه به پای سامسونگ نرسه,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,فک کنم اپل ديگه به پاي سامسونگ نرسه
1597,-,فیلم برداری 320 فریم بر ثانیه اش فوق العادس!,1,data/extra/Fujifilm FinePix F660EXR.xml,فيلم برداري 320 فريم بر ثانيه اش فوق العادس!
4,gr-6-5,فیلم برداری 320 فریم بر ثانیه اش فوق العادس!,2,data/main/Fujifilm FinePix F660EXR.xml,فيلم برداري 320 فريم بر ثانيه اش فوق العادس!
11387,-,فیلم برداری Full HD این دوربین هم در بالاترین سطح ممکن در بین سری کامپکت ها است و کیفیت بی نظیری داره.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,فيلم برداري Full HD اين دوربين هم در بالاترين سطح ممکن در بين سري کامپکت ها است و کيفيت بي نظيري داره.
2,gr-2-3,فیلم برداری Full HD این دوربین هم در بالاترین سطح ممکن در بین سری کامپکت ها است و کیفیت بی نظیری داره.,2,data/main/Sony Cyber-Shot DSC-HX10V.xml,فيلم برداري Full HD اين دوربين هم در بالاترين سطح ممکن در بين سري کامپکت ها است و کيفيت بي نظيري داره.
2,gr-15-3,لطفا از جای معتبر خرید کنید چون در بازار متقلب خیلی زیاده قیمت کم می گن ولی وقت خرید مجبورتون می کنن کلی پول اضافه بدین (مثلا می گن باید راه اندازی بشه والا گارانتی اش با اولین استفاده باطل می شه که یه دروغ محضه واسه اینکه کلی پول راه اندازی ازتون بگیرن.,-1,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,لطفاً از جاي معتبر خريد کنيد چون در بازار متقلب خيلي زياده قيمت کم مي گن ولي وقت خريد مجبورتون مي کنن کلي پول اضافه بدين (مثلاً  مي گن بايد راه اندازي بشه والا گارانتي اش با اولين استفاده باطل مي شه که يه دروغ محضه واسه اينکه کلي پول راه اندازي ازتون بگيرن.
11327,-,لطفا از جای معتبر خرید کنید چون در بازار متقلب خیلی زیاده قیمت کم می گن ولی وقت خرید مجبورتون می کنن کلی پول اضافه بدین (مثلا می گن باید راه اندازی بشه والا گارانتی اش با اولین استفاده باطل می شه که یه دروغ محضه واسه اینکه کلی پول راه اندازی ازتون بگیرن.,0,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,لطفاً از جاي معتبر خريد کنيد چون در بازار متقلب خيلي زياده قيمت کم مي گن ولي وقت خريد مجبورتون مي کنن کلي پول اضافه بدين (مثلاً  مي گن بايد راه اندازي بشه والا گارانتي اش با اولين استفاده باطل مي شه که يه دروغ محضه واسه اينکه کلي پول راه اندازي ازتون بگيرن.
57,rev-58,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,-1,data/main/Apple MacBook Pro With Retina Display-B.xml,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.
13295,-,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,-1,data/extra/Apple MacBook Pro With Retina Display-B_Hosseini.xml,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.
2972,-,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,1,data/extra/Apple MacBook Pro With Retina Display-B.xml,متأسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.
8228,-,محشره,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,محشره
1,gr-10-2,محشره,2,data/main/Samsung Galaxy S III I9305 - 16GB.xml,محشره
10396,-,مدل wifi تنها چیزی که کم داشت 3g بود.,-1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,مدل wifi تنها چيزي که کم داشت 3g  بود.
0,gr-18-1,مدل wifi تنها چیزی که کم داشت 3g بود.,0,data/main/Asus Google Nexus 7 3G - 32GB.xml,مدل wifi تنها چيزي که کم داشت 3g  بود.
6148,-,معمولا فوجیتسو سعی میکنه از بقیه برند ها ارزونتر باشه ولی بازم باید صبر کنیم.,-1,data/extra/Fujitsu Stylistic M532.xml,معمولا فوجيتسو  سعي ميکنه از بقيه برند ها ارزونتر باشه ولي بازم بايد صبر کنيم.
0,gr-13-1,معمولا فوجیتسو سعی میکنه از بقیه برند ها ارزونتر باشه ولی بازم باید صبر کنیم.,0,data/main/Fujitsu Stylistic M532.xml,معمولا فوجيتسو  سعي ميکنه از بقيه برند ها ارزونتر باشه ولي بازم بايد صبر کنيم.
33,gr-9-34,ممنون.,0,data/main/LG Optimus Vu P895.xml,ممنون.
5943,-,ممنون.,1,data/extra/Canon EOS 650D Kit EF-18-55 IS.xml,ممنون.
3708,-,من SII داشتم و با ضرر زیاد ردش کردم رفت.,-2,data/extra/HTC One X Plus - 64GB.xml,من SII  داشتم و با ضرر زياد ردش کردم رفت.
1,gr-11-2,من SII داشتم و با ضرر زیاد ردش کردم رفت.,-1,data/main/HTC One X Plus - 64GB.xml,من SII  داشتم و با ضرر زياد ردش کردم رفت.
0,gr-9-1,من از روزی که وارد بازار شد دارم ..,0,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,من از روزي که وارد بازار شد دارم ..
11314,-,من از روزی که وارد بازار شد دارم ..,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,من از روزي که وارد بازار شد دارم ..
11305,-,من اول میخواستم ایسوس ترانسفر بگیرم اما با پیشنهاد دوستان این مدلو گرفتم خیلیم راضیم ازش.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,من اول ميخواستم ايسوس ترانسفر بگيرم اما با پيشنهاد دوستان اين مدلو گرفتم خيليم راضيم ازش.
1,gr-3-2,من اول میخواستم ایسوس ترانسفر بگیرم اما با پیشنهاد دوستان این مدلو گرفتم خیلیم راضیم ازش.,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,من اول ميخواستم ايسوس ترانسفر بگيرم اما با پيشنهاد دوستان اين مدلو گرفتم خيليم راضيم ازش.
1,gr-4-2,من اگه جای دیجی کالا بودم امتیاز 9.75 رو به این دوربین می دادم عکس های این دوربین رو با Casio Exilim EX-ZR20 که قیمتش گرونتر هست مقایسه کردم شاید باورتون نشه تفاوت از زمین تا آسمان بود واقعا که سونی در دوربین های دیجیتال مخصوصا دوربین های خانوادگی و نه حرفه ای حرف اول رو میزنه .,0,data/main/Sony Cyber-Shot DSC-HX10V.xml,من اگه جاي ديجي کالا بودم امتياز 9.75 رو به اين دوربين مي دادم عکس هاي اين دوربين رو با Casio Exilim EX-ZR20  که قيمتش گرونتر هست مقايسه کردم شايد باورتون نشه تفاوت از زمين تا آسمان بود واقعا که سوني در دوربين هاي ديجيتال مخصوصا دوربين هاي خانوادگي و نه حرفه اي حرف اول رو ميزنه .
11392,-,من اگه جای دیجی کالا بودم امتیاز 9.75 رو به این دوربین می دادم عکس های این دوربین رو با Casio Exilim EX-ZR20 که قیمتش گرونتر هست مقایسه کردم شاید باورتون نشه تفاوت از زمین تا آسمان بود واقعا که سونی در دوربین های دیجیتال مخصوصا دوربین های خانوادگی و نه حرفه ای حرف اول رو میزنه .,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,من اگه جاي ديجي کالا بودم امتياز 9.75 رو به اين دوربين مي دادم عکس هاي اين دوربين رو با Casio Exilim EX-ZR20  که قيمتش گرونتر هست مقايسه کردم شايد باورتون نشه تفاوت از زمين تا آسمان بود واقعا که سوني در دوربين هاي ديجيتال مخصوصا دوربين هاي خانوادگي و نه حرفه اي حرف اول رو ميزنه .
3695,-,من این گوشیو خریدم اما نمیدونم چجوری کیبوردشو فارسی کنم.,-1,data/extra/HTC One X Plus - 64GB.xml,من اين گوشيو خريدم اما نميدونم چجوري کيبوردشو فارسي کنم.
1,gr-7-2,من این گوشیو خریدم اما نمیدونم چجوری کیبوردشو فارسی کنم.,0,data/main/HTC One X Plus - 64GB.xml,من اين گوشيو خريدم اما نميدونم چجوري کيبوردشو فارسي کنم.
2914,-,من اینو دارم و میخواهم بگم عالیه به تمام معنا و فوق العادست اگه پولشو دارین حتما یکی بگیرین,1,data/extra/Apple MacBook Pro With Retina Display-B.xml,من اينو دارم و ميخواهم بگم عاليه به تمام معنا و فوق العادست اگه پولشو دارين حتما يکي بگيرين
0,gr-10-1,من اینو دارم و میخواهم بگم عالیه به تمام معنا و فوق العادست اگه پولشو دارین حتما یکی بگیرین,2,data/main/Apple MacBook Pro With Retina Display-B.xml,من اينو دارم و ميخواهم بگم عاليه به تمام معنا و فوق العادست اگه پولشو دارين حتما يکي بگيرين
0,gr-17-1,من فقط از نداشتن امکان اتصال سیم کارت و استفاده از GPRS ناراحت بودم که خدارو شکر این مشکل در این مدل حل شده و واقعا این تبلت حرف نداره .,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,من فقط از نداشتن امکان اتصال سيم کارت و استفاده از GPRS ناراحت بودم که خدارو شکر اين مشکل در اين مدل حل شده و واقعا اين تبلت حرف نداره .
10394,-,من فقط از نداشتن امکان اتصال سیم کارت و استفاده از GPRS ناراحت بودم که خدارو شکر این مشکل در این مدل حل شده و واقعا این تبلت حرف نداره .,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,من فقط از نداشتن امکان اتصال سيم کارت و استفاده از GPRS ناراحت بودم که خدارو شکر اين مشکل در اين مدل حل شده و واقعا اين تبلت حرف نداره .
1598,-,من نمیدونم فوجی فیلم چی رو داره تغییر میده.,-1,data/extra/Fujifilm FinePix F660EXR.xml,من نميدونم فوجي فيلم چي رو داره تغيير ميده.
0,gr-7-1,من نمیدونم فوجی فیلم چی رو داره تغییر میده.,0,data/main/Fujifilm FinePix F660EXR.xml,من نميدونم فوجي فيلم چي رو داره تغيير ميده.
1,gr-17-2,من همینو میخرم ..,0,data/main/Asus Google Nexus 7 3G - 32GB.xml,من  همينو ميخرم ..
10395,-,من همینو میخرم ..,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,من  همينو ميخرم ..
0,gr-15-1,من که خوشم اومد به جز نداشتن فلاش,0,data/main/Nokia 500.xml,من که خوشم اومد به جز نداشتن فلاش
8629,-,من که خوشم اومد به جز نداشتن فلاش,1,data/extra/Nokia 500.xml,من که خوشم اومد به جز نداشتن فلاش
11729,-,من یک ماهی میشه خریدمش هارد بسیار خوبیه ارزش خریدن رو داره وزن کم و مخصوصا اینکه موقع بیکار بودن هارد روی استند بای میره و موقع باز کردن هارد دوباره شروع به کار میکنه بدون کسری از ثانیه واقعا خوبه,1,data/extra/Western Digital Portable My Passport - 1TB.xml,من يک ماهي ميشه خريدمش هارد بسيار خوبيه ارزش خريدن رو داره وزن کم و مخصوصا اينکه موقع بيکار بودن هارد روي استند باي ميره و موقع باز کردن هارد دوباره شروع به کار ميکنه بدون کسري از ثانيه واقعاً خوبه
0,gr-14-1,من یک ماهی میشه خریدمش هارد بسیار خوبیه ارزش خریدن رو داره وزن کم و مخصوصا اینکه موقع بیکار بودن هارد روی استند بای میره و موقع باز کردن هارد دوباره شروع به کار میکنه بدون کسری از ثانیه واقعا خوبه,2,data/main/Western Digital Portable My Passport - 1TB.xml,من يک ماهي ميشه خريدمش هارد بسيار خوبيه ارزش خريدن رو داره وزن کم و مخصوصا اينکه موقع بيکار بودن هارد روي استند باي ميره و موقع باز کردن هارد دوباره شروع به کار ميکنه بدون کسري از ثانيه واقعا خوبه 
790,-,من یک ماهی میشه خریدمش هارد بسیار خوبیه ارزش خریدن رو داره وزن کم و مخصوصا اینکه موقع بیکار بودن هارد روی استند بای میره و موقع باز کردن هارد دوباره شروع به کار میکنه بدون کسری از ثانیه واقعا خوبه,2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml,من يک ماهي ميشه خريدمش هارد بسيار خوبيه ارزش خريدن رو داره وزن کم و مخصوصا اينکه موقع بيکار بودن هارد روي استند باي ميره و موقع باز کردن هارد دوباره شروع به کار ميکنه بدون کسري از ثانيه واقعا خوبه
1,gr-8-2,منم میخرمش!,0,data/main/Huawei MediaPad 10 FHD - 16GB.xml,منم ميخرمش!
11832,-,منم میخرمش!,1,data/extra/Huawei MediaPad 10 FHD - 16GB.xml,منم ميخرمش!
2,gr-1-3,منوی فارسی ، GPS و EYEFI هم داره.,0,data/main/Sony Cyber-Shot DSC-HX10V.xml,منوي فارسي ،  GPS و EYEFI  هم داره.
11378,-,منوی فارسی ، GPS و EYEFI هم داره.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,منوي فارسي ،  GPS و EYEFI  هم داره.
