dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
11598,البته نه از آن چرخنده‌هایی که با یک تک لولا در قسمت سمت چپ بتوانند به هر سو چرخش کنند، بلکه فقط می‌تواند به سمت بالا و پایین بچرخد تا به راحتی از ارتفاع بالای سر و پایین‌تر هم بتوانید بدون کوچک‌ترین زحمتی با آن عکاسی کنید.,0,1,neutral,positive,False,1,1,222,47,adjacent_class_error,predicted_more_positive
2617,سلام من همین امروز بدستم رسید.,0,0,neutral,neutral,True,0,0,30,6,correct,correct
9372,تو این قیمت و با این مشخصات گوشی خیلی خوبیه,1,1,positive,positive,True,0,0,43,10,correct,correct
8061,به هر صورت همانطور که گفتیم، SX40 HS نسبت به SX30 IS همانطور که پسوند آن‌ها هم متفاوت می‌باشد یک دوربین انقلابی محسوب می‌شود.,2,2,very_positive,very_positive,True,0,0,125,24,correct,correct
879,این دوربین شباهتی بسیار زیاد با مدل پیشین دارد.,0,0,neutral,neutral,True,0,0,47,9,correct,correct
4865,با PS3 هم به حد کافی بازی کردم.,0,0,neutral,neutral,True,0,0,31,8,correct,correct
14,بنابراین شما می‌مانید و یک پورت USB برای اتصال به رایانه.,0,0,neutral,neutral,True,0,0,57,11,correct,correct
11099,همچنین دید در زوایای مختلف آن خوب به نظر می‌رسد.,1,1,positive,positive,True,0,0,48,10,correct,correct
3546,"""پاسخ این سوال مثبت است.",1,1,positive,positive,True,0,0,24,5,correct,correct
9484,اما اگر روشنایی را بالا ببرید وضعیت کمی بهتر می‌شود.,1,1,positive,positive,True,0,0,52,10,correct,correct
897,نمی دانیم این دو مگاپیکسل بیشتر چقدر به کار می آید.,0,0,neutral,neutral,True,0,0,51,11,correct,correct
6778,به نظرم بهترین انتخابه,1,2,positive,very_positive,False,1,1,22,4,adjacent_class_error,predicted_more_positive
1883,راستی تاچش برای من بعضی وقتها مشکل دار میشه هر چی میزنم نمیگیره .,-1,1,negative,positive,False,2,2,65,14,distant_class_error,predicted_more_positive
956,منبع تغذیه این وسیله دو عدد باتری و از نوع AA Alkaline می باشد.,0,0,neutral,neutral,True,0,0,63,14,correct,correct
7403,زیبایی در کنار قدرت .,1,0,positive,neutral,False,-1,1,21,5,adjacent_class_error,predicted_more_negative
3916,تصاویر HX200v نیز مانند بیشتر رقبا، در حالت واید کامل و زوم کامل در گوشه‌ها کنی سافت است.,0,-1,neutral,negative,False,-1,1,89,18,adjacent_class_error,predicted_more_negative
7346,• کیبورد و تاچ پدCQ58 صفحه کلیدی کاملا استاندارد و فاقد صفحه کلید عددی دارد.,1,0,positive,neutral,False,-1,1,76,15,adjacent_class_error,predicted_more_negative
2516,حافظه‌ی رم بیشتر به خصوص در باز کردن چند برنامه به صورت همزمان، و مثلا کار کردن با چند برنامه‌ی گرافیکی کاملا به کار می‌آید.,0,-1,neutral,negative,False,-1,1,124,25,adjacent_class_error,predicted_more_negative
4881,تجربه شخصی خودم در برخورد با ایکس باکس های سه چراغه در مددل elite تقریبا 1 به 20 هست.,0,0,neutral,neutral,True,0,0,85,19,correct,correct
12520,به نظر حافظه‌ی زیادی می‌آید ولی از آن جایی که دوربین این گوشی توانایی ضبط ویدیویی 720p HD دارد احتمالا زودتر از انتظار پر خواهد شد.,1,1,positive,positive,True,0,0,131,26,correct,correct
10403,دوربینبرخلاف تصور خیلی از کاربران، دوربین این گوشی نسبت به مدل پیشین یعنی Galaxy S II، تغییرات بسیاری داشته است.,0,0,neutral,neutral,True,0,0,112,20,correct,correct
6873,واقعا عالیه!,2,2,very_positive,very_positive,True,0,0,12,2,correct,correct
1448,به هر صورت دیدن یک نمایشگری لمسی بر روی دوربینی در این رده‌ی قیمت بسیار عالیست.,2,2,very_positive,very_positive,True,0,0,79,16,correct,correct
2420,داک تبلت نیز دارای صفحه نمایشی 10.1 اینچی با پنل IPS LCD و دقت 1280x800 است.,0,0,neutral,neutral,True,0,0,76,16,correct,correct
9406,گوشی خوبیه.,1,1,positive,positive,True,0,0,11,2,correct,correct
830,به نظر گوشی خوبی میاد ارتقا یافته ی Desire C,1,0,positive,neutral,False,-1,1,44,10,adjacent_class_error,predicted_more_negative
6307,بقیه مشخصات گوشی هم عالی هست و تمام بازی های HD که داشتم رو به راحتی اجرا کرد .,2,1,very_positive,positive,False,-1,1,79,19,adjacent_class_error,predicted_more_negative
7017,خیلی خوبه صفحش هم که میگن تو دنیا تکه,1,2,positive,very_positive,False,1,1,37,9,adjacent_class_error,predicted_more_positive
9045,به طبع، تمام دکمه ها و کنترل های سمت راست نمایشگر هم حذف شده اند و از آن ها فقط یک دکمه ی Playback، یک دکمه ی Record و یک دکمه ی Home باقی مانده است.,0,0,neutral,neutral,True,0,0,149,36,correct,correct
7227,کمپانی asus امسال واقعا عالی بوده .,2,2,very_positive,very_positive,True,0,0,35,7,correct,correct
1127,آقا جدا این هارد فوق العادست من امروز (9 بهمن 91) خریدمش در حالی که رقیبش یعنی My Passport شرکت وسترن دیجیتال ارزونتر بود و الان هم اصلا پشیمون نیستم.,2,-1,very_positive,negative,False,-3,3,150,30,distant_class_error,predicted_more_negative
971,تغییرات دیگر در سراسر بدنه هم ایجاد شده اند که شامل مقداری تغییر در ساخت خود بدنه، طراحی و چینش دکمه ها و البته مقداری دستگیره ی بزرگتر می شوند.,0,0,neutral,neutral,True,0,0,144,30,correct,correct
12081,طراحی پلی استیشن 2 سری 70000 نسبت به مدل قبلی خود تفاوت چندانی ندارد، ولی از لحاظ تکنولوژی تا اندازه‌ای نسبت به نسل قبلی خود برتری دارد.,1,0,positive,neutral,False,-1,1,136,27,adjacent_class_error,predicted_more_negative
6795,کانن LiDE 110 اولین از سری LiDE اسکنرهای کانن می باشد که پس از آن نیز LiDE 210 و LiDE700F موجود می باشند.,0,0,neutral,neutral,True,0,0,105,23,correct,correct
2184,دوربین:انتظار داشتیم دوربین آن 12 یا 16 باشد اما دوربین آن 8 مگا پیکسلی است البته اپل گفته که از مدل پیشین دوربین 4s برتر و بهتر است .,0,0,neutral,neutral,True,0,0,134,29,correct,correct
11115,البته متاسفانه ابن قابلیت در مورد تمامی برنامه‌ها کاربرد ندارد و تعدادی از برنامه‌ها از جمله S-Note، مرورگر، ویدئوپلیر و آفیس را شامل می‌شود که امیدواریم در نسخه های بعدی سیستم عامل، سامسونگ این نقیصه را نیز برطرف نماید.,-1,-1,negative,negative,True,0,0,220,39,correct,correct
11164,با تماس های ویدیویی Skype روی صفحه عریض تلویزیون با دیگران در تماس باشیدبا برنامه کاربردی Skype برای تلویزیون های هوشمند که به رایگان از طریق فروشگاه Samsung App در دسترس شماست می توانید از منزل خود با دوستان و بستگان در تماس باشید.,0,0,neutral,neutral,True,0,0,232,44,correct,correct
2573,امیدوارم لحظه های خوبتون رو با این دوربین ثبت کنید.,1,-1,positive,negative,False,-2,2,51,10,distant_class_error,predicted_more_negative
4879,توصیه به بستن فن اکسترنال روی پاور دستگاه نمی کنم چون مضرات خاص خودش رو داره و ممکنه به مرور زمان به دستگاهت آسیب برسونه.,0,0,neutral,neutral,True,0,0,121,25,correct,correct
12738,به نظر گوشی کاملی می اید فقط قیمت!,0,0,neutral,neutral,True,0,0,34,8,correct,correct
6292,با توجه به مشخصات و قیمت Samsung Galaxy S Duos S7562 خیلی بهتره,2,1,very_positive,positive,False,-1,1,63,13,adjacent_class_error,predicted_more_negative
10697,این طراحی منحصر به فرد در کنار قاب پلاستیکی نرم پشت گوشی، آن را بسیار خوش دست کرده و با وجود صفحه نمایش بزرگ 4.5 اینچی، به راحتی در دست جای می‌گیرد.,1,2,positive,very_positive,False,1,1,148,32,adjacent_class_error,predicted_more_positive
3814,* برای بهره‌مندی از برخی قابلیت‌ها و ویژگی‌های تلویزیون هوشمند ممکن است نیاز به ارتقای ثابت‌افزار باشد.,0,0,neutral,neutral,True,0,0,103,17,correct,correct
3752,تاچش حرف نداره.,2,2,very_positive,very_positive,True,0,0,15,3,correct,correct
3125,به لطف پردازنده قدرتمند دو هسته ای و یک گیگابایت حافظه RAM، پخش فایل های ویدئویی Full HD 1080p برای GALAXY Tab 2 هیچ مشکلی نیست.,1,1,positive,positive,True,0,0,128,26,correct,correct
9103,مزایا و معایبی که در زیر می گم طبیعتا در مقایسه با سایر گوشی های هوشمند نیست چون اونها رو امتحان نکردم.,0,0,neutral,neutral,True,0,0,103,22,correct,correct
7991,فقط gps نداره که اونم امکان واجبی نیست و لی کیفیت بالای عکسهاش اونو جبران می کنه.,1,0,positive,neutral,False,-1,1,81,17,adjacent_class_error,predicted_more_negative
6510,بی صداست.,1,1,positive,positive,True,0,0,9,2,correct,correct
1501,افکتها و قابلیت های کامل و جالبی داره که واقعا کاربردی هم هستند..,1,1,positive,positive,True,0,0,65,13,correct,correct
4285,این بند به کاربر احساس امنیت بیشتری هنگام کار کردن با دستگاه به خصوص هنگام عکس‌برداری منتقل می‌کند.,1,1,positive,positive,True,0,0,99,18,correct,correct
9402,سرعت خوبه,1,1,positive,positive,True,0,0,9,2,correct,correct
12649,فکر نکنم تو این رنج قیمت بتونید بهتر از این پیدا کنید دوربین هشت، اندروید خوب قابل اپدیت به 4.,1,1,positive,positive,True,0,0,94,20,correct,correct
8801,همچنین با وجود پشتیبانی این گوشی از Wi-Fi، 3G، Edge و GPRS و همچنین سخت افزار مناسب و صفحه نمایش بزرگ و وضوح بالای آن، مرورگری اینترنت در این گوشی به یکی از کارهای لذت بخش با آن تبدیل خواهد شد.,1,1,positive,positive,True,0,0,193,41,correct,correct
11711,و تا زمانی که سرد نمیشد درست کار نمی کرد لذا فروختمش.,-1,-1,negative,negative,True,0,0,53,12,correct,correct
8243,چند تا بازی داره که دمو هست و خوب برای مادر من مهم هم نیست .,0,1,neutral,positive,False,1,1,60,16,adjacent_class_error,predicted_more_positive
4699,حتی چند بار تو آفتاب تابستون جا مونده بود که دمای باتری رو چک می کردم 78 درجه بود به طوری که نمی شد تو دست گرفتش ولی هیچ مشکلی نداشت باتریش حداکثر 2 روز و اگه باهاش خیلی کار کنید یک روز.,0,1,neutral,positive,False,1,1,186,43,adjacent_class_error,predicted_more_positive
9183,در ضمن من دوربینم رو از digikala خریدم!,0,1,neutral,positive,False,1,1,39,8,adjacent_class_error,predicted_more_positive
727,سوالی که برای من مطرحه اینه که آیا در بلند مدت استفاده از این لپ تاپ با برق بدون ارت میتونه مشکل ساز باشه یه نه.,0,-1,neutral,negative,False,-1,1,112,26,adjacent_class_error,predicted_more_negative
3338,در واقع این دوربین از فناوری مشابه Micro Four Thirds استفاده می کند اما از آنجایی که این فناوری به نام شرکت پاناسونیک و المپوس است، شرکت سونی تصمیم گرفته که فناوری خودش را Interchangeable Lens HD camcorder بنامد.,0,0,neutral,neutral,True,0,0,212,39,correct,correct
10801,درود این محصول سامسونگ از جهات بسیاری مطلوب و قابل قبول است اما بنده بعد از خرید این محصول متوجه شدم که اولا فاقد امکان تصویر در تصویر میباشد و همینطور بعد از استفاده از عینک سه بعدی آن توسط خودم و اعضا خانواده همگی دچار سردرد و تحوع شدیم که در مقایسه با محصولات مشابه ال جی که دارای عینک پسیو هستند این معضل بزرگیست.,-2,-1,very_negative,negative,False,1,1,317,66,adjacent_class_error,predicted_more_positive
10267,نگران نخواندن فایل ها پی دی اف نباشید با نصب برنامه pdf reader فایل های pdfرا اجرا نمایید,0,1,neutral,positive,False,1,1,89,18,adjacent_class_error,predicted_more_positive
3674,با دوربین فیلم‌برداری JVC مدل GZ-MG555 دیگر برای ثبت فایل‌ها بر روی DVD یا ویرایش آن‌ها مشکلی نخواهید داشت.,1,1,positive,positive,True,0,0,107,19,correct,correct
9473,اگر در شرایط نوری خوب، بر روی یک سوژه بوسیله‌ی زوم متمرکز شوید، تصویر خیلی شفاف، خوب و با جزئیات فراوان است.,1,1,positive,positive,True,0,0,108,22,correct,correct
3200,سلام دوستان.,0,0,neutral,neutral,True,0,0,12,2,correct,correct
5500,دوربین کیفیت متوسط.,0,0,neutral,neutral,True,0,0,19,3,correct,correct
3771,در عوض می توانید مدل PJ760v را انتخاب کنید که مشخصات آن خیلی شبیه به این دوربین می باشد ولی چشمی الکترونیکی هم دارد.,0,0,neutral,neutral,True,0,0,116,24,correct,correct
603,سلام به همگی.,0,0,neutral,neutral,True,0,0,13,3,correct,correct
4345,.اما جدا از این، وقتشه بگیم از برتری هایی که این آیپاد نسبت به آیفون 5 داره !,0,1,neutral,positive,False,1,1,77,18,adjacent_class_error,predicted_more_positive
3576,شاید تنها نقطه ضعف بدنه را بتوان براق بودن سطح خارجی آن دانست که بسیار مستعد جذب اثر انگشت است و ترجیح می‌دادیم که Acer بدنه خارجی دستگاه را به یک روکش مات مجهز می‌کرد.,-1,-1,negative,negative,True,0,0,168,35,correct,correct
7500,این لپ تاپ رو من بعد از یک ماه تحقیق انتخاب کردم و خریدم.,0,0,neutral,neutral,True,0,0,57,14,correct,correct
1568,یک پردازشگر گرافیکی ARM Mali-400MP هم به این سخت افزار قدرتمند کمک می‌کند که حتی کارهای گرافیکی و سنگین‌ترین بازی‌ها را هم به راحتی پردازش کند.,1,1,positive,positive,True,0,0,143,26,correct,correct
2494,با این حال صفحه کلید ASUS X نیز کاملا دوست داشتنی است.,2,1,very_positive,positive,False,-1,1,54,12,adjacent_class_error,predicted_more_negative
7018,مطمئن باشید این گوشی رقیب خوبی برای galaxy s iii خواهد شد و همینطور apple,1,0,positive,neutral,False,-1,1,73,15,adjacent_class_error,predicted_more_negative
4143,سلام دوستان  من این گوشی رو 2-3 روزی هست که میشه گرفتم حافظه بالایی رو داره صفحه تاچش قوی هست باتریش واسه من که خوب جواب داده دوربین انتظارات رو تا حدودی برآورده میکنه بازی hd رو راحت اجرا کرده تنها عیبی که به نظرم داره کیفیت صداش هست.,1,1,positive,positive,True,0,0,235,49,correct,correct
11534,حتی عکس‌های گرفته شده در شرایط نوری ضعیف نیز از کیفیت رضایت بخشی برخوردارند.,1,1,positive,positive,True,0,0,76,14,correct,correct
1799,من فردا نوت 2 میخرم چون به یقین نیازهای مرا تامین خواهد کرد.,0,0,neutral,neutral,True,0,0,60,13,correct,correct
3375,صفحه نمایش صفحه نمایش این گوشی یک صفحه نمایش 4.3 اینچی SuperLCD 2 می‌باشد که قابلیت نمایش 16 میلیون رنگ را نیز داراست.,0,0,neutral,neutral,True,0,0,118,23,correct,correct
10780,فراموش نکنیم بگوییم که، کمینه ی نسبت کانونی این لنز در حالت واید و زوم، f/3.5-6.3 می باشد.,0,0,neutral,neutral,True,0,0,90,18,correct,correct
6664,فقط ای کاش مقداری سبک تر بود.,-1,-1,negative,negative,True,0,0,29,7,correct,correct
6919,به نظر من گوشی سونی xperia Z سر تر از htc است.,-1,1,negative,positive,False,2,2,46,12,distant_class_error,predicted_more_positive
9502,وضوح رنگاش آدم رو به تحسین وامیداره.,2,-1,very_positive,negative,False,-3,3,36,7,distant_class_error,predicted_more_negative
8716,2- حداکثر رزولوشن ضبط فیلم با دوربین اصلی 720x480 و با دوربین جلو 640x480 است.,0,0,neutral,neutral,True,0,0,78,15,correct,correct
12683,گوشی عالیی هست مخصوصا واسه بیزینس و کار با اینترنت,2,0,very_positive,neutral,False,-2,2,50,10,distant_class_error,predicted_more_negative
12287,در کل راضی هستم و میتونم به جرات بگم در این رنج دوربینی به پاش نمیرسه.,1,1,positive,positive,True,0,0,70,16,correct,correct
11789,من 4 ماهه که این گوشی رو دارم.,0,0,neutral,neutral,True,0,0,30,8,correct,correct
6042,در کل ازش راضیم.,1,1,positive,positive,True,0,0,16,4,correct,correct
9681,تک تک هستش,2,0,very_positive,neutral,False,-2,2,10,3,distant_class_error,predicted_more_negative
8795,نرم افزارسیستم عامل این گوشی نسخه 4.1 اندروید می‌باشد که به شما امکان نصب و استفاده از هزاران برنامه موجود برای این سیستم عامل خوش ساخت را می‌دهد.,1,1,positive,positive,True,0,0,146,28,correct,correct
7803,اما اگر شهر بزرگی را جستجو نمایید، نقشه 3 بعدی آن شما را بسیار هیجان زده خواهد کرد، ضمن اینکه اپل در هر نسخه جدیدی که از iOS ارائه می‌نماید، مقداری از ایرادات Maps را برطرف می‌نماید.,1,1,positive,positive,True,0,0,182,37,correct,correct
479,ارزان ترین گوشی با سیستم عامل ویندوزفون8..,1,1,positive,positive,True,0,0,42,7,correct,correct
3172,با این حال بنده 6200 رو به خاطر دوربین جلوی 2 مگا پیکسلی - ساپورت رم تا 64 - سی پی یو 1.2 و قابل آپدیت بودن به آندروید 4.1 ، ترجیح داده و خریداری کردم باید به عرض برسانم قیمت 6200 خیلی به صرفه تر از 3100 است.,1,0,positive,neutral,False,-1,1,208,49,adjacent_class_error,predicted_more_negative
10316,سرعتش مناسب و بالاست.,1,1,positive,positive,True,0,0,21,4,correct,correct
9897,Apple Iphone 4S واقعا به آدم یه احساس خیلی خوبی میده کار کردن باهاش از هر نظر عالیه.,2,2,very_positive,very_positive,True,0,0,84,18,correct,correct
3261,در صداهای متوسط، کیفیت صدای تولید شده بسیار شفاف و دقیق است.,2,2,very_positive,very_positive,True,0,0,60,12,correct,correct
8760,cpuدوهسته ای 1گیگا هرتز، gpu adreno203 وظاهرش هم که تغییر کرده اما قیمتش تنها کمی زیاد تر شده که این عالیه.,1,-1,positive,negative,False,-2,2,107,21,distant_class_error,predicted_more_negative
1715,و با قرار گیری یک لایه از جنس یاقوت بر روی لنز دوربین، هم محافظت بهتری از آن به عمل می‌آید و هم عکس‌ها شفافیت بیشتری پیدا خواهند نمود.,1,1,positive,positive,True,0,0,134,29,correct,correct
3948,فیلم برداریش حرف نداره ( میشه باهاش موزیک ویدیو ساخت ) اما متاسفانه دو هفته پیش گمش کردم .,2,-1,very_positive,negative,False,-3,3,90,19,distant_class_error,predicted_more_negative
5739,اما آنچه که با قطعیت میتوان اشاره کرد این است که رقابت در این سطح بسیار نزدیک شده است و دیگر فاصله های تکنولوژیکی به اندازه سالهای پیش تعیین کننده نیستند.,0,1,neutral,positive,False,1,1,154,31,adjacent_class_error,predicted_more_positive
8276,در ایزوهای 100 و 200 عکس‌ها کاملا بدون نویز و با کیفیت هستند.,2,2,very_positive,very_positive,True,0,0,61,13,correct,correct
10664,بهترین گوشی در حد قیمت خودشه,2,1,very_positive,positive,False,-1,1,28,6,adjacent_class_error,predicted_more_negative
3000,در موضوع اجرا بازی های سنگین باید بگم که در هردو به روانی اجرا می شوند در ایپد هیچ وقت هنگ نکرده در ایسوس هم بخاطر سخت افزار قدرتمند هنگ نخواهد کرد اما اگر به دنبال تنوع در بازی ها هستید من به شما ایسوس را پیشنهاد میکنم اما اگه به دنبال بهترین تبلت دنیا هستی بی شک Asus Transformer Pad Infinity شما را ناراحت نخواهد کرد,1,1,positive,positive,True,0,0,319,67,correct,correct
12946,همین طور می‌توانید یک سیم را به عنوان پیش فرض تعیین کنید تا همیشه برای تماس‌های خروجی از آن استفاده نماید.,0,1,neutral,positive,False,1,1,106,21,adjacent_class_error,predicted_more_positive
10658,من خودم یک ماهه TX دارم، اون آقایی که گفتن لوگوی اکسپریاش روشن نمیشه اینطور نیست و خیلی زیبا روشن میشه که در T روشن نمیشه بنظرم تنها و تنها مزیت T نسبت به TX ساپورت بیشتر اون از طرف توسعه دهنده ها هست که البته TX هم ساپورت میشه ولی خوب دیرتر از T در کل TX مزیت های بیشتری از طراحی گرفته تا موارد دیگه نسبت به T داره,1,1,positive,positive,True,0,0,315,71,correct,correct
6007,سینی جلویی قابلیت جای دادن 150 برگ کاغذ را در خود دارد.,0,0,neutral,neutral,True,0,0,55,12,correct,correct
6354,بنابراین از نظر پورت‌ها و کنترل‌های فیزیکی خیلی خلوت است و حتی دکمه‌ی شاتر دوربین هم وجود ندارد.,-1,-1,negative,negative,True,0,0,96,18,correct,correct
8406,اما مطمئنا نباید کیفیت خیلی بالایی را از آن انتظار داشته باشید چرا که چنین توانایی در زوم به معنی به کار رفتن المنت های اپتیکی خیلی زیاد در آن می باشد که هرکدام از آن ها می توانند خطای خود را داشته باشند و کاهش نور ورودی را رقم بزنند.,0,-1,neutral,negative,False,-1,1,234,51,adjacent_class_error,predicted_more_negative
9438,• سخت افزارپردازنده یک گیگاهرتزی در کنار تراشه Qualcomm، پردازنده گرافیکی 245 مگاهرتزی و رم 512 مگابایتی این گوشی باعث شده که Neo L به سریع‌ترین و قدرتمندترین گوشی تولید شده در خانواده Neo تا به این لحظه تبدیل گردد.,2,2,very_positive,very_positive,True,0,0,215,40,correct,correct
8677,تو سایت رایتل 3 مورد رو نوشته : 1- قابلیت کارکرد در شبکه نسل سوم تلفن همراه 2- امکان مکالمه تصویری نرم افزاری 3- مکالمه تصویری مبتنی بر شبکه نسل سوم که این گوشی 2 تا اول رو ساپورت میکنه اگه خودتون هم یه سر بزنید به سایت رایتل و قسمت دوم که سبز رنگه و فقط شامل قسمت های 1و 2 میشه رو امتحان کنید میبینید این گوشی تو لیست هست یعنی میشه باهاش مکالمه تصویری داشت ولی به کمک یه سری نرم افزار مخصوص این کار که فکر نمیکنم مشکلی باشه .,1,1,positive,positive,True,0,0,426,94,correct,correct
3626,این نحوه ایستادن تبلت، کار با آن و همین طور صفحه کلید متصل شده به آن را بسیار راحت‌تر می‌نماید.,1,1,positive,positive,True,0,0,95,20,correct,correct
6817,من خودم از طرفدارهای htc هستم به نظرم گوشی فوق العاده ای هست و سایز صفحه نمایش مناسبه به نسبت نوت2 .,1,1,positive,positive,True,0,0,100,22,correct,correct
12914,نتیجه : 1- سه عیب اساسی فوق آزار دهنده است.,-1,-2,negative,very_negative,False,-1,1,43,10,adjacent_class_error,predicted_more_negative
1688,در این بخش می‌توان گفت که یکنواختی همیشگی iOS در مقابل تنوع بی انتهای سیستم عامل اندروید مقداری خسته کننده می‌نماید.,-1,-1,negative,negative,True,0,0,116,21,correct,correct
11341,یک اشکال که به دوربین 550D وارد بود سرعت کند وارد شدن به مود Live view بود.,-1,0,negative,neutral,False,1,1,75,17,adjacent_class_error,predicted_more_positive
8833,من 3 ماهه ازش استفاده می کنم واقعا راضی هستم.,1,1,positive,positive,True,0,0,45,10,correct,correct
9985,به هر صورت همه چیز دوربین این گوشی خیلی خوب است.,2,2,very_positive,very_positive,True,0,0,48,11,correct,correct
1322,آنچه مسلم است طراحی زیبای آیپاد اپل چشمگیر است و با در دست گرفتن آن کیفیت ساخت اپل را احساس خواهید کرد.,2,2,very_positive,very_positive,True,0,0,103,22,correct,correct
8933,کانن در این تنظیمات یک Easy Mode هم جای داده است و این علاوه بر مود Smart Auto می‌باشد که توانایی تشخیص صحنه و سوژه را به دوربین می‌دهد.,1,2,positive,very_positive,False,1,1,136,29,adjacent_class_error,predicted_more_positive
8654,واقعا قیمتش نسبت به امکاناتش خیلی کمه این اگه سامسونگ یا اچ تی سی بود قیمتش خیلی بیشتر از اینا بود امکاناتی که این گوشی داره و آدمو بیشتر تو این رنج قیمت مجذوب خودش میکنه عبارتند از : - دو سیم کارته بودن - صفحه نمایش لمسی 4.3 اینچی - دوربین 8 مگاپیکسلی - آندروید v4.1.2 - و از همه مهمتر باتری 2460 میلی آمپری (که واقعا اکثر دارندگان گوشیهای لمسی از نداشتن یک باتری قدرتمند رنج میبرن),2,1,very_positive,positive,False,-1,1,383,79,adjacent_class_error,predicted_more_negative
6714,چون با شارژ خالی کردن باطری این امکانات هیچ بدردتون نمیخوره من یه مدل sx120 is داشتم خیلی امکانات خوبی داشت ولی چون باطری شارژی نبود بدردم نخورد و ردش کردم و الان میخوام sony wx50 بخرم چون هم کوچیک وسبکه و هم کیفیت فیلم برداریش تو این رنج قیمت بی نظیره حتما sony wx50 رو مورد بررسی قرار بدید.,1,1,positive,positive,True,0,0,292,60,correct,correct
10389,"واقعا"" با زیاد شدن رم این گوشی یکی از بهترین گوشیهای هوشمند در حال حاضر جهانه.",1,2,positive,very_positive,False,1,1,78,16,adjacent_class_error,predicted_more_positive
5171,چون هر دیسک بلورای در حدود 50 یا60 درصد خالی هستش !,0,0,neutral,neutral,True,0,0,51,12,correct,correct
12076,من خودم دارم.,0,0,neutral,neutral,True,0,0,13,3,correct,correct
2315,همانطور که گفتیم، SZ-14 همانند بسیاری از دوربین های هم رده ی المپوس از نوع دوربین های کامپکت سوپرزومی است که دستگیره ی نصفه و نیمه ای هم بر روی آن ها قرار می گیرد تا بتوانید دوربین را خیلی محکم‌تر در دست بگیرید.,0,1,neutral,positive,False,1,1,211,44,adjacent_class_error,predicted_more_positive
8726,نسبت به قیمتش فوق العادست,2,2,very_positive,very_positive,True,0,0,25,5,correct,correct
9791,همانطور که گفتیم، WX170 و WX100 دو دوربین پیشرفته و نسبتا گران قیمت از سری خود هستند.,1,0,positive,neutral,False,-1,1,85,17,adjacent_class_error,predicted_more_negative
8014,قدرت زومش باور نکردنیه!,2,0,very_positive,neutral,False,-2,2,23,4,distant_class_error,predicted_more_negative
86,این دوربین توانایی ضبط ویدیویی 1080p Full HD را نیز دارد.,1,0,positive,neutral,False,-1,1,57,11,adjacent_class_error,predicted_more_negative
4106,دوربین 3.2 مگا پیکسلی که روی این دوربین هست در مقایسه با قیمت گوشی مناسب و خوب است.,1,1,positive,positive,True,0,0,83,18,correct,correct
5246,سیستم عامل سیستم عامل تبلت GSP-X7 اندروید است.,0,0,neutral,neutral,True,0,0,46,8,correct,correct
9566,و با اومدن آندروید دیگر ios هیچ جایگاهی در سیستم عامل جدید نداره S2 بالاتر از Iphone 4s هستش و اگر برند اپل بر روی S2 بود همین گوشی قیمتش بالای 2میلیون تومن بود.,-2,1,very_negative,positive,False,3,3,161,34,distant_class_error,predicted_more_positive
10105,این در مورد Transparency Scanner هم صادق است چرا که نور پس زمینه در درب هم از همین فن آوری بهره می برد.,0,0,neutral,neutral,True,0,0,103,23,correct,correct
1747,2-دوما هر برنامه ای که میخوای دانلود کنی حتما باید بر توی خود سایت اپل یعنی Apple Store این یعنی محدودیت یعنی مثل اندورید اینطوری نیست که هر چیزی خواستی بدون هیج محدودیت دانلود کنی.,0,-1,neutral,negative,False,-1,1,181,35,adjacent_class_error,predicted_more_negative
1315,با این قیمت و امکانات مناسب واقعا بی نظیره ابعادشم مناسبه و خوش دسته دوربین 3.2هم کاملا مناسبه در این رنج قیمت بی نظیره اندروید4.1هم که جایی وسه بحث نمیذاره.,2,2,very_positive,very_positive,True,0,0,157,30,correct,correct
9241,بزرگترین تغییری که در 650D نسبت به مدل های پیشین رخ داده، استفاده از سنسور تصویر Hybrid CMOS است.,0,2,neutral,very_positive,False,2,2,97,19,distant_class_error,predicted_more_positive
10606,کیفیت مکالمه و صفحه نمایش بسیار بالا - سرعت عالی باطری نسبتا قوی - آنتن دهی قوی -عکس های قوی و بدون نویز -تاچ خیلی خوب - کیفیت عالی صدا- وزن سبک - زیبا GPS و Navigator کاملا رایگان و کاربردی با نقشه ی داخل شهر های مهم ایران (با دانلود رایگان از اینترنت طریق گوشی) اصفهان - تهران - کرج - قشم - مشهد - یزد - شیراز - کرمانشاه - تبریز - قم با سخنگوی فارسی اما معایب : برای بازی و نرم افزار و وبگردی پیشنهاد نمیشود.,2,2,very_positive,very_positive,True,0,0,410,90,correct,correct
98,به همین دلیل نیز F660 از لرزش گیر ترکیبی تصویر مکانیکی پیشرفته و الکترونیکی بهره می‌برد تا بتوانید با خیال آسوده و حتی در سرعت‌های شاتر پایین و بزرگنمایی های بالا نیز عکس‌های خیلی شارپ و با کیفیتی تولید کنید.,2,1,very_positive,positive,False,-1,1,208,40,adjacent_class_error,predicted_more_negative
